Symbol,Name,Year,CSR Strategy Score,Community Score,ESG Combined Score,ESG Controversies Score,ESG Score,Emissions Score,Environment Pillar Score,Environmental Innovation Score,Governance Pillar Score,Human Rights Score,Management Score,Product Responsibility Score,Resource Use Score,Shareholders Score,Social Pillar Score,TRDIR Controversies Score,TRDIR Diversity Score,TRDIR Inclusion Score,TRDIR People Development Score,TRDIR Score,Workforce Score,Total Returns,Standard Deviation,Predicted Total Returns
FTV,FORTIVE,2016,46.01949368428571,51.63225322714286,45.01340113999999,100.0,45.01340113999999,40.17978844142857,29.049177582,11.097814494285714,57.68422434857143,58.93572736,60.59747796,37.56110189428572,59.16172769999999,55.74986608,49.96053720571428,100.0,30.714285714285715,27.285714285714285,38.42857142857143,60.1875,48.87411479000001,0.07844633333333334,0.2369416666666667,0.78%
GD,GENERAL DYNAMICS,2002,9.4154003565,62.3325652965,45.9716073365,87.67152373799999,46.060566646,42.4961506815,27.467372137799998,4.99374976655,64.6173576765,9.765070807,69.57387214650001,65.7641383815,37.39383057215,84.8969476565,42.42974406175,97.6,24.8,67.0,57.8,61.8,52.701202486,0.12964595,0.21606114999999998,1.30%
GE,GENERAL ELECTRIC,2002,79.91334224428572,82.60008057904763,52.39323850666667,34.49818039228572,74.05735074809525,53.16797484728571,72.05204798761905,86.22208309809524,75.70916373857142,72.95129125571428,75.9288828757143,72.07920726333334,71.31607251252382,72.17398094619048,74.84941078333334,91.42857142857143,26.142857142857142,50.714285714285715,49.857142857142854,54.535714285714285,73.32894871333333,0.019077380952380946,0.28037723809523807,0.19%
GEN,GEN DIGITAL,2002,70.33645271681819,81.23705162727273,58.678978956363636,76.64170664818181,61.77235764318182,70.70239423636363,58.03479371590909,42.65285618181818,62.65669668818182,53.28704950227273,54.56228459545455,30.857949338636363,70.09897675181818,84.51823298409091,62.04750231259091,100.0,48.142857142857146,55.857142857142854,46.714285714285715,62.67857142857143,78.01854819636364,0.1290355909090909,0.31600945454545454,1.29%
GILD,GILEAD SCIENCES,2005,31.667327002882356,86.37915309764706,51.130377624705886,86.1367232117647,55.80706768647059,27.791005749176474,28.073907723352942,3.887850350588235,71.47566069235295,42.52398640764706,86.28397907823529,59.90628854470589,34.86947804235294,48.65348854352941,65.38894530588236,100.0,30.2,86.2,32.4,62.2,54.8682159182353,0.1898146470588235,0.22923088235294117,1.90%
GIS,GENERAL MILLS,2002,79.52468877049999,92.36170353600001,62.316042801,75.9193100876,68.79785755,68.1722295555,71.845622146,17.453435257499997,50.3157797985,48.4293838775,45.0292764015,81.2392247025,86.39745211350001,48.464851814,77.5545025815,100.0,41.4,69.0,59.2,67.4,93.80894894650001,0.09168175,0.14843195,0.92%
GL,GLOBE LIFE,2002,11.790336232857143,53.79591500714285,34.38215671809524,96.77579365095238,35.06811358380952,9.807343733333333,22.767209476571427,3.558429526190476,48.33697474380953,8.418845404761905,44.36478351390476,15.315550846190476,11.472838736190477,85.94203784714286,31.88823812909524,96.42857142857143,29.571428571428573,28.857142857142858,37.857142857142854,51.208333333333336,36.82651864238095,0.12478819047619047,0.20572114285714285,1.25%
GLW,CORNING,2002,28.8266488063,86.69132656100001,53.4926511045,85.95833333350001,53.5593509455,58.869464425000004,57.0443047465,51.3749803745,46.8854612716,14.216606199500001,42.338791048000004,51.2395659,59.620004232999996,74.0802369945,55.537919925999994,96.83333333333333,27.833333333333332,26.166666666666668,50.666666666666664,51.85,69.5229183865,0.21443395,0.37363805,2.14%
GM,GENERAL MOTORS,2010,88.24372135615384,83.14374741153846,45.05376423615385,31.23375131646154,68.09908117307693,69.30509665,70.0818104023077,67.11056730076923,62.46008261923077,62.636598019999994,49.070281770307695,77.43980175692307,76.95635310153847,89.90365962615384,69.77781724538461,72.14285714285714,41.42857142857143,45.857142857142854,65.57142857142857,56.25,62.830201996153846,0.059535833333333336,0.31115875,0.60%
GNRC,GENERAC HOLDINGS,2015,8.7174802065,58.51453399,25.799133755,76.6066028225,29.2142923775,12.375878647250001,4.347208756375,0.0,47.2671171725,55.5900208975,54.6808407475,10.87504048125,5.63957592225,48.2544632425,38.204892375,100.0,19.4,0.0,14.6,,18.62497475125,0.29281812500000004,0.351948875,2.93%
GOOG,ALPHABET 'C',2004,29.848941265052634,73.44774337789474,34.99903517578947,12.160162754,58.814399318947366,70.97135477789475,60.53830123473685,51.85967401052632,56.43886803578947,27.91294377894737,72.54574414999999,51.03764067842105,65.15443517,20.475898832052632,60.97249562789473,58.714285714285715,29.571428571428573,54.857142857142854,32.142857142857146,43.82142857142857,78.8261251231579,0.209302875,0.22062525,2.09%
GOOGL,ALPHABET A,2004,29.848941265052634,73.44774337789474,34.99903517578947,12.160162754,58.814399318947366,70.97135477789475,60.53830123473685,51.85967401052632,56.43886803578947,27.91294377894737,72.54574414999999,51.03764067842105,65.15443517,20.475898832052632,60.97249562789473,58.714285714285715,29.571428571428573,54.857142857142854,32.142857142857146,43.82142857142857,78.8261251231579,0.2529953888888889,0.26117511111111114,2.53%
GPC,GENUINE PARTS,2002,16.599116836190476,61.35761325,22.621593024095237,99.01960784333335,22.621593024095237,11.45644176952381,8.285286554714286,1.1501101185714286,40.76229289085715,10.948649362857143,45.828356803333335,11.040650712380952,18.750253165714284,39.984197216666665,23.753264861619048,100.0,23.0,10.8,33.4,51.875,22.95652986047619,0.12522580952380954,0.20172533333333334,1.25%
GPN,GLOBAL PAYMENTS,2009,13.31185682857143,44.10518447285715,21.745103683571433,93.67167919785713,22.81544792,19.676387236428575,13.473152064285715,0.0,28.30804402214286,3.5155057364285716,35.4266796565,23.93225501142857,18.150185337857145,14.576716704428572,23.63484783007143,94.57142857142857,29.714285714285715,30.857142857142858,24.285714285714285,62.416666666666664,27.473486999285715,0.18933221428571428,0.2485677857142857,1.89%
GRMN,GARMIN,2004,6.797813186368422,68.56582718052631,47.24130869105263,82.0013100931579,49.57840765736842,26.311573458947368,32.47375688531579,29.218396439473683,54.37032893105263,29.589589531578948,65.02250869052632,55.84432420473684,42.61208033631579,50.57807355842105,54.53418602421053,100.0,14.666666666666666,0.0,25.333333333333332,,43.63161943368421,0.186055,0.30820194736842105,1.86%
GS,GOLDMAN SACHS GP.,2002,55.110228363809526,93.57729656285714,40.95784258095238,22.44987646290476,63.46003019857143,81.51307254428572,81.38815048095238,68.75586488047618,53.74928591047619,37.25801048619047,45.04824716028571,42.52394890285714,70.18163058904763,81.84545344333334,71.95847242476191,77.0,42.42857142857143,72.14285714285714,43.0,58.642857142857146,73.23307340333334,0.14741433333333334,0.27905033333333334,1.47%
GWW,WW GRAINGER,2002,30.2475636924,83.8851550425,48.6698931495,95.1216736695,48.6698931495,36.272658344,31.77270152,27.3307466913,58.33940244,36.1105053315,58.12634149,53.076397377499994,37.2598928114,77.7774981065,56.7600699265,100.0,39.166666666666664,41.666666666666664,59.833333333333336,60.166666666666664,58.1256783775,0.15919535,0.23530365,1.59%
HAL,HALLIBURTON,2002,68.79843999571429,90.9627988157143,54.30896356428572,40.98800892280953,70.80341071714285,70.50060960285714,68.7505421314762,51.57749140714286,64.87825538523809,60.90238301380952,61.89327061190476,78.44919940047619,72.88369742333333,72.21474822571429,76.65352932142858,100.0,31.166666666666668,9.666666666666666,53.166666666666664,48.75,85.03235032904762,0.17178633333333332,0.398103619047619,1.72%
HAS,HASBRO,2002,47.8186657855,82.1165267705,59.6898459115,86.041666667,61.54744248350001,79.502210135,40.50445210505,0.0,54.359763806000004,60.1148827375,51.21351097915,69.68615551650001,69.014114245,69.2080052465,72.3210148796,100.0,59.833333333333336,68.0,55.666666666666664,70.875,80.88854335549999,0.1550715,0.26050775000000004,1.55%
HBAN,HUNTINGTON BCSH.,2002,29.20161382190476,75.01019662666667,49.79087636809523,91.33951753952381,49.79087636809523,21.838689195714284,34.188405238095235,18.58098377285714,64.89328169238095,8.694519956666667,66.79749132904762,51.76303695809524,23.581634647619047,82.34036148333333,47.490791825904765,100.0,32.714285714285715,43.285714285714285,45.57142857142857,55.392857142857146,47.73118739428572,0.07224671428571429,0.31659090476190477,0.72%
HCA,HCA HEALTHCARE,2002,18.164169848,74.296072505,37.032655027,80.5830107395,37.943098189,14.9760272915,17.205194993,0.0,33.44809310795,0.191552023,37.5735144629,62.722429852999994,24.031680164,29.885970765550002,50.329728753,95.0,23.4,27.6,24.4,43.875,39.3863799395,0.33639830000000004,0.2791732,3.36%
HD,HOME DEPOT,2002,34.43683811409091,89.32719004863635,51.19300705863636,44.043498032500004,63.618536595,75.95708861863636,68.26744680136363,48.673536758181825,53.34414849454545,49.38647233454546,53.80586589318182,62.77260214545454,73.65157749863637,64.40996407909091,70.93299036818182,86.0,32.0,40.42857142857143,68.57142857142857,56.75,73.62058220045455,0.15545677272727274,0.23467986363636362,1.55%
HES,HESS,2002,93.54228155050001,81.4593923505,61.956822745,90.254548544,62.2701897435,81.745133046,64.56637959625,23.458079899,53.9751957225,57.901172559500004,51.184881008000005,56.503150708999996,81.85492946299999,36.898187552500005,65.03313305405,100.0,27.666666666666668,17.666666666666668,42.0,47.5,68.04064759650001,0.14488784999999998,0.36603565,1.45%
HIG,HARTFORD FINL.SVS.GP.,2002,48.399973027,81.606878584,52.621307700500005,71.407821485,58.4294439795,65.15430143025,58.293259019000004,31.660875676,66.60334974150001,13.3505872185,65.092929294,31.528010582,44.093164015,83.77366904,56.447074893,100.0,41.0,53.0,39.833333333333336,58.458333333333336,75.2046570265,0.10387089999999999,0.3519063,1.04%
HII,HNTGTN.INGALLS INDS.,2011,8.540051506666666,56.53006877333333,36.21244223833333,88.82691007416668,36.6720694775,13.283472143666666,11.3150483975,0.0,49.26211923416667,42.9069200975,55.181267856666665,17.496416081666666,23.777214601666667,56.679668975,41.102060566666665,91.66666666666667,18.0,31.333333333333332,0.16666666666666666,28.75,38.884345330833334,0.26282045454545455,0.2468892727272727,2.63%
HLT,HILTON WORLDWIDE HDG.,2014,81.4997255425,91.82526542625,69.28887005,86.799199085,71.14072313,78.53067235875,76.97587580875,8.4722222225,67.20348092875,69.74091182375,67.16406505875,55.90954577125,86.07970262250001,57.80403741,70.26445965875,96.83333333333333,44.166666666666664,50.333333333333336,52.333333333333336,60.916666666666664,75.48321240375,0.19509862500000003,0.239492125,1.95%
HOLX,HOLOGIC,2005,15.598969459444444,47.43618929777777,38.50352351888889,91.28851540611112,38.50352351888889,24.41280063588889,15.428979302666667,0.0,56.01918957944444,8.478403438888888,65.3772072186111,27.714143666666665,23.485426765555555,51.77261086722222,33.378805472222226,100.0,35.5,36.666666666666664,34.5,51.666666666666664,56.89962195500001,0.213254,0.31089188888888886,2.13%
HON,HONEYWELL INTL.,2002,28.3735903705,69.914964275,51.046264582999996,65.31427600165,55.717478435500006,41.12449000375,48.368199214499995,56.91560538,69.092753982,39.1048465545,76.95017353,57.831284118999996,43.777038348999994,70.0474645645,54.122461766,100.0,21.833333333333332,45.666666666666664,58.0,56.375,60.88562466450001,0.150278,0.21905070000000001,1.50%
HPE,HEWLETT PACKARD ENTER.,2015,94.21655984875,88.78725873625001,70.1011697525,81.78359683875,71.64674678,78.44842348374999,57.18877816,40.87475656125,85.761066005,73.94968597875001,86.83106478125,28.704998342499998,86.47689116875,76.5574075175,70.48823535875,97.28571428571429,51.714285714285715,55.285714285714285,67.0,67.82142857142857,92.15602647375,0.14570014285714286,0.32544142857142855,1.46%
HPQ,HP,2002,95.91512536,91.2340192025,60.013627966,48.2826409704,74.02900252250001,81.565269563,55.708573397500004,36.756005785999996,75.4116870485,79.212635862,75.27846008,66.147999435,87.9956576795,62.186818075999994,81.814613595,100.0,58.5,58.666666666666664,67.66666666666667,71.20833333333333,94.4967760525,0.16956365,0.29781245,1.70%
HRL,HORMEL FOODS,2007,67.492004818125,86.16694728375,63.946627035625,83.915068733875,65.644933135,42.695232350625,58.51714242125,20.654709824375,44.528624988125,66.820443710625,39.171731124625,87.414536298125,81.91153901125,47.076017979125,82.40454094124999,100.0,25.142857142857142,59.142857142857146,64.0,62.07142857142857,90.70321043875,0.1416011875,0.17583474999999998,1.42%
HSIC,HENRY SCHEIN,2007,18.712021715333332,76.605653688,44.62535907733333,91.44660894660001,45.854772487333335,48.47381162466666,43.64142694586667,43.333333333333336,52.128009785,14.788512005333333,56.386209798133336,25.970835067333333,37.98606310853334,60.211335119333334,41.87476536466667,100.0,22.166666666666668,34.5,48.5,51.291666666666664,57.128207206,0.11822406666666667,0.2057552666666667,1.18%
HST,HOST HOTELS & RESORTS REIT,2004,39.52306423388889,78.51878758277778,63.06789075555556,100.0,63.06789075555556,55.764401194444446,51.46332018138889,19.48333942777778,78.90547117388888,12.023716944444445,86.64497108611111,51.93081965777778,55.42605192072222,79.36207609166667,60.619342500555554,100.0,31.833333333333332,34.666666666666664,28.5,48.75,58.10568837,0.09450283333333334,0.30032433333333336,0.95%
HSY,HERSHEY,2002,52.56079618571429,82.46465337904762,54.29479784952381,81.06181002952381,58.719959362857146,68.25152044761906,61.638951358095234,19.269516785714284,47.51259230238095,43.560592176666674,54.49838103285714,59.45424887333333,63.50026918380953,20.861160610428573,63.348144752380946,94.57142857142857,53.142857142857146,55.857142857142854,52.57142857142857,64.03571428571429,74.99350899380953,0.13623985714285713,0.17518204761904763,1.36%
HUBB,HUBBELL,2008,15.204738622,54.758383162,43.523993432,100.0,43.523993432,23.301923327133334,41.782042415999996,57.77699043133334,54.12523714333334,22.640965255333334,68.83425016999999,31.36044571933333,24.584174852866667,31.042192733066667,37.03262712666666,100.0,30.6,0.0,47.4,,43.08046983466667,0.13494544444444445,0.2291158888888889,1.35%
HUM,HUMANA,2002,41.60359415263158,77.75821846157895,61.279957481052634,85.49646625347368,64.34263401736843,64.58425837947368,49.650064662105265,0.0,75.43079301,27.731959856842106,83.50353019263157,62.39228518263158,51.03505994842105,71.07313497210527,61.22440542110527,100.0,35.2,44.6,65.4,61.3,63.924653631052635,0.2685145789473684,0.32013915789473685,2.69%
HWM,HOWMET AEROSPACE,2005,89.24519810277778,80.98456928555555,51.961340656666664,56.94715195566667,64.33521927944444,76.03156206333333,61.493849132222216,31.04058060733333,51.63920883055555,75.08907405166667,39.299802002111115,48.37900817111111,82.71458992722222,67.69990540500001,75.23826329777778,97.28571428571429,29.714285714285715,31.0,37.714285714285715,50.333333333333336,87.6069923188889,0.24202116666666665,0.38177516666666667,2.42%
IBM,INTERNATIONAL BUS.MCHS.,2002,67.39168125238095,94.11044939761905,62.42767978333334,61.468062440714284,72.7212182252381,96.3062019552381,74.63734946952381,50.32201798238095,56.81354792333334,76.59651908428572,52.878461977142855,90.02427955571429,92.61188979619048,62.87841219204762,90.52708639857143,93.14285714285714,32.42857142857143,88.85714285714286,52.42857142857143,66.71428571428571,95.76617291619047,0.057810714285714285,0.21529485714285715,0.58%
ICE,INTERCONTINENTAL EX.,2005,18.96065130764706,70.34345745294117,43.90709753823529,88.66710455941177,44.47038506882353,21.35965427882353,36.908197316470584,20.899342783529413,48.57248949529412,29.710443044117646,46.594206143,21.667719454705882,28.607938103529413,74.90799279058824,47.34163904764706,100.0,13.6,2.0,42.0,42.0,40.11311142352941,0.3002148125,0.2804133125,3.00%
IDXX,IDEXX LABORATORIES,2008,14.9613514334,58.65364412533334,43.07838105533333,95.33333333333333,43.07838105533333,25.424638765999998,24.660061803733335,20.0,53.36474435733333,14.080969263333333,65.235529924,55.036111642,29.5294178576,39.39772108266666,41.79396511933333,100.0,30.0,3.5,28.0,54.75,35.077619793333334,0.24128966666666668,0.2753912,2.41%
IEX,IDEX,2008,34.6395959016,63.57479377866667,40.625514462666665,96.274509804,40.625514462666665,12.1092392784,32.77263053946667,43.236079860000004,52.87060518533334,13.964630880666668,64.810747674,37.18712790466667,31.168253570466668,25.224136413199997,38.473423774000004,93.66666666666667,32.333333333333336,0.0,57.666666666666664,,45.36057910333333,0.17163806666666664,0.23443,1.72%
IFF,INTL.FLAVORS & FRAG.,2002,60.112747795,62.343729451,52.77448991794999,83.75813601050001,53.73106050095,45.3753979775,47.9251457885,46.751412188,68.5595298555,42.837081887,74.26537234610001,45.403778627499996,50.70964032,55.171242924,48.845036801000006,100.0,33.333333333333336,25.5,47.833333333333336,55.3125,48.996268859000004,0.13330619999999999,0.20341035000000002,1.33%
ILMN,ILLUMINA,2008,19.723930632857144,41.21684144,31.017702035714283,73.532144915,33.936655654285715,27.365899627142856,20.775297420714285,10.714285714285714,28.612271083571432,38.22759471142857,14.892609154285713,44.38507208857143,25.11330929642857,80.27003781785713,42.64527723157143,100.0,32.0,37.0,35.833333333333336,60.8125,47.65642986214285,0.294332,0.4115809285714286,2.94%
INCY,INCYTE,2014,16.96190816125,79.9512708475,39.58158448375,100.0,39.58158448375,42.86397772375,23.17960468375,0.0,47.467765495875,0.0,56.1304543815,41.4586622075,12.417550353875,38.929374100000004,42.35314117625,100.0,19.5,0.0,28.666666666666668,,61.94541509,0.085134875,0.384123125,0.85%
